molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pIC50,pchembl_value,assay_chembl_id,document_chembl_id,target_chembl_id,target_pref_name,target_organism,assay_type,activity_comment
CHEMBL2333618,CCN(CC)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,14000.0,nM,4.853871964321762,4.85,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333619,CCNc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,80000.0,nM,4.096910013008056,4.1,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333620,CCC(CC)Nc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,7100.0,nM,5.1487416512809245,5.15,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333621,CCN(C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,6100.0,nM,5.214670164989233,5.21,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333622,CC(C)CN(CC(C)C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,9500.0,nM,5.022276394711152,5.02,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333623,FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)nc(N2CCCC2)c1,IC50,=,2300.0,nM,5.638272163982407,5.64,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333624,CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCCC3)n2)(c2ccccc2)CC1,IC50,=,7400.0,nM,5.130768280269024,5.13,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333625,CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC4CC43)n2)(c2ccc(F)cc2)CC1,IC50,=,12000.0,nM,4.920818753952375,4.92,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333626,CN1CCC(COCc2cc(C(F)(F)F)cc(N3CC=CC3)n2)(c2ccc(F)cc2)CC1,IC50,=,8700.0,nM,5.060480747381382,5.06,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333627,CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC(C#N)C3)n2)(c2ccc(F)cc2)CC1,IC50,=,8300.0,nM,5.080921907623926,5.08,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333628,CN1CCN(c2cc(C(F)(F)F)cc(COCC3(c4ccccc4)CCNCC3)n2)CC1,IC50,=,16000.0,nM,4.795880017344075,4.8,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333629,CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC(C#N)CC3)n2)(c2ccc(F)cc2)CC1,IC50,=,7700.0,nM,5.113509274827518,5.11,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333630,CN1CCC(COCc2cc(C(F)(F)F)ccn2)(c2ccc(F)cc2)CC1,IC50,=,29000.0,nM,4.5376020021010435,4.54,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333631,CN1CCC(COCc2cc(C(F)(F)F)cc(C#N)n2)(c2ccccc2)CC1,IC50,=,33000.0,nM,4.481486060122113,4.48,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333632,COc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,9900.0,nM,5.004364805402449,5.0,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333633,CC(C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,26000.0,nM,4.585026652029182,4.58,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333634,CC(C)Cc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,12000.0,nM,4.920818753952375,4.92,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333635,C/C=C/c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,13000.0,nM,4.886056647693163,4.89,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333636,CC(C)=Cc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,=,18000.0,nM,4.7447274948966935,4.75,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333637,CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3)n2)(c2ccc(F)cc2)CC1,IC50,=,13000.0,nM,4.886056647693163,4.89,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333638,FC(F)(F)c1cc(Cl)cc(COCC2(c3ccccc3)CCNCC2)c1,IC50,=,7200.0,nM,5.142667503568731,5.14,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333639,FC(F)(F)c1cc(Cl)nc(COCC2(c3ccccc3)CCNCC2)c1,IC50,=,28000.0,nM,4.552841968657781,4.55,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333640,CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccccc2)CC1,IC50,=,25000.0,nM,4.6020599913279625,4.6,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333641,CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccc(Cl)cc2)CC1,IC50,=,23000.0,nM,4.638272163982407,4.64,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333642,Fc1ccc(C2(COCc3cc(C(F)(F)F)cc(Cl)n3)CCNCC2)cc1,IC50,=,20000.0,nM,4.698970004336019,4.7,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333643,CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccc(F)cc2)CC1,IC50,=,6000.0,nM,5.221848749616356,5.22,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333644,CN1CCC(COCc2cc(C(F)(F)F)cc(Cl)n2)(c2ccccc2F)CC1,IC50,=,43000.0,nM,4.366531544420414,4.37,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333645,Brc1cncc(COCC2(c3ccccc3)CCNCC2)c1,IC50,=,15000.0,nM,4.823908740944319,4.82,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333646,CN1CCC(COCc2cncc(Br)c2)(c2ccccc2)CC1,IC50,=,13000.0,nM,4.886056647693163,4.89,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333647,Clc1cc(COCC2(c3ccccc3)CCNCC2)cc(Cl)n1,IC50,=,33000.0,nM,4.481486060122113,4.48,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2333648,FC(F)(F)c1cc(Cl)cc(COCC2(c3ccccc3)CCNCC2)n1,IC50,=,25000.0,nM,4.6020599913279625,4.6,CHEMBL2342727,CHEMBL2331544,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2334264,O[C@H](COc1ccc(F)cc1)CN1CCN(Cc2ccc(Cl)cc2)CC1,IC50,=,1350.0,nM,5.8696662315049934,5.87,CHEMBL2339143,CHEMBL2331236,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2334265,O[C@H](COc1ccc(F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,IC50,=,290.0,nM,6.537602002101044,6.54,CHEMBL2339143,CHEMBL2331236,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2334271,COc1cccc(N2CCN(C[C@H](O)COc3ccc(C(F)(F)F)cc3)CC2)c1,IC50,=,4080.0,nM,5.3893398369101195,5.39,CHEMBL2339143,CHEMBL2331236,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2334275,O[C@H](COc1ccc(C(F)(F)F)cc1)CN1CCN(Cc2c(F)cccc2Cl)CC1,IC50,=,13970.0,nM,4.854803593885818,4.86,CHEMBL2339143,CHEMBL2331236,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2334601,O[C@@H](COc1ccc(F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,IC50,=,870.0,nM,6.060480747381382,6.06,CHEMBL2339143,CHEMBL2331236,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2334606,COc1ccccc1N1CCN(C[C@@H](O)COc2ccc(C(F)(F)F)cc2)CC1,IC50,=,3950.0,nM,5.403402904373539,5.4,CHEMBL2339143,CHEMBL2331236,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2334610,O[C@@H](COc1ccc(C(F)(F)F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,IC50,=,9200.0,nM,5.036212172654444,5.04,CHEMBL2339143,CHEMBL2331236,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2334618,O[C@H](COc1ccc(Cl)cc1)CN1CCN(Cc2ccc(Cl)cc2)CC1,IC50,=,320.0,nM,6.494850021680094,6.5,CHEMBL2339143,CHEMBL2331236,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2334620,O[C@H](COc1ccc(Cl)cc1)CN1CCN(Cc2c(F)cccc2Cl)CC1,IC50,=,2070.0,nM,5.684029654543082,5.68,CHEMBL2339143,CHEMBL2331236,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2335279,COc1cccc2nc(C#Cc3ccccc3)ccc12,IC50,=,61700.0,nM,4.209714835966758,4.21,CHEMBL2345730,CHEMBL2331457,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2335285,COc1cccc2nc(C#Cc3cccnc3)ccc12,IC50,=,65300.0,nM,4.185086818724926,4.18,CHEMBL2345730,CHEMBL2331457,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2335291,C(#Cc1ccc2ccccc2n1)c1ccccn1,IC50,=,20300.0,nM,4.692503962086787,4.69,CHEMBL2345730,CHEMBL2331457,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2335295,Brc1cccc2nc(C#Cc3ccccn3)ccc12,IC50,=,22700.0,nM,4.6439741428068775,4.64,CHEMBL2345730,CHEMBL2331457,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336055,CCOC(=O)N1CCC(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,IC50,=,800.0,nM,6.096910013008056,6.1,CHEMBL2343015,CHEMBL2331215,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336056,CCOC(=O)N1CCC(C)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,IC50,=,3500.0,nM,5.455931955649724,5.46,CHEMBL2343015,CHEMBL2331215,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336057,CCOC(=O)N1CCC(O)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,IC50,=,3900.0,nM,5.4089353929735005,5.41,CHEMBL2343015,CHEMBL2331215,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336059,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](CN1CC[C@H](N3C(=O)Cc4ccccc43)C1)C2,IC50,=,2400.0,nM,5.619788758288394,5.62,CHEMBL2343015,CHEMBL2331215,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL233612,Cc1c(CN(C)CC(O)c2ccc(O)cc2)sc2c(=O)c(C(=O)NCc3ccc(Cl)cc3)cn(C)c12,IC50,=,1600.0,nM,5.795880017344075,5.8,CHEMBL5259045,CHEMBL5257086,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL2336323,CNC(=O)c1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1OC(F)F,IC50,=,24200.0,nM,4.616184634019569,4.62,CHEMBL2338825,CHEMBL2331448,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336325,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,IC50,=,47500.0,nM,4.323306390375134,4.32,CHEMBL2338825,CHEMBL2331448,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336327,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)cc1CNCCO,IC50,=,27500.0,nM,4.560667306169737,4.56,CHEMBL2338825,CHEMBL2331448,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336328,C[C@@H]1CN(c2nc(N3CCOCC3)c3ccc(-c4cccc(CNCCO)c4)nc3n2)C[C@H](C)O1,IC50,=,13000.0,nM,4.886056647693163,4.89,CHEMBL2338825,CHEMBL2331448,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336329,CNCc1cccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)c1,IC50,=,17400.0,nM,4.7594507517174005,4.76,CHEMBL2338825,CHEMBL2331448,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336331,C[C@@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccccc4)nc3n2)C[C@H](C)O1,IC50,=,4000.0,nM,5.3979400086720375,5.4,CHEMBL2338825,CHEMBL2331448,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336332,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CC[C@@H](O)C4)nc3n2)cc1CO,IC50,=,8000.0,nM,5.096910013008056,5.1,CHEMBL2338825,CHEMBL2331448,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2336334,COCC(C)Nc1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OC)c(CO)c3)nc2n1,IC50,=,17000.0,nM,4.769551078621726,4.77,CHEMBL2338825,CHEMBL2331448,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2337725,COc1cc(N2Cc3ccc(Sc4ccc(F)cc4)nc3C2=O)ccc1OCCN1CCCC1,IC50,=,25000.0,nM,4.6020599913279625,4.6,CHEMBL2342858,CHEMBL2331540,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL233781,NC(=O)CNC[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,IC50,=,2700.0,nM,5.568636235841012,5.57,CHEMBL895925,CHEMBL1148835,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL2337977,CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,IC50,=,13000.0,nM,4.886056647693163,4.89,CHEMBL2344015,CHEMBL2331553,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2337978,CC(C)(C)NC(=O)NCCN1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,IC50,=,6600.0,nM,5.180456064458131,5.18,CHEMBL2344015,CHEMBL2331553,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2337979,CC(C)(C)NC(=O)NCCN1CCCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,IC50,=,4100.0,nM,5.3872161432802645,5.39,CHEMBL2344015,CHEMBL2331553,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2338347,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc([C@H](O)CO)cn2)cc1Cl,IC50,=,70000.0,nM,4.154901959985743,4.16,CHEMBL2346000,CHEMBL2331552,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2338405,CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,IC50,=,1600.0,nM,5.795880017344075,5.8,CHEMBL2344015,CHEMBL2331553,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2338406,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,IC50,=,13000.0,nM,4.886056647693163,4.89,CHEMBL2344015,CHEMBL2331553,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2338407,CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,IC50,=,5300.0,nM,5.275724130399211,5.28,CHEMBL2344015,CHEMBL2331553,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2338409,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,IC50,=,5800.0,nM,5.236572006437063,5.24,CHEMBL2344015,CHEMBL2331553,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2346967,N#Cc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,IC50,=,2238.72,nM,5.650000220873455,5.65,CHEMBL2352672,CHEMBL2346572,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2346968,Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,IC50,=,10715.19,nM,4.970000123715015,4.97,CHEMBL2352672,CHEMBL2346572,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2346970,OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,IC50,=,18197.01,nM,4.739999966255497,4.74,CHEMBL2352672,CHEMBL2346572,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2346971,OC1(c2cccnc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,IC50,=,95499.26,nM,4.019999993643078,4.02,CHEMBL2352672,CHEMBL2346572,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2346972,Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,IC50,=,29512.09,nM,4.530000033355806,4.53,CHEMBL2352672,CHEMBL2346572,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2346973,Cn1nccc1CCOc1ccc(C2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,IC50,=,17782.79,nM,4.750000100140428,4.75,CHEMBL2352672,CHEMBL2346572,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2346974,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,IC50,=,11220.18,nM,4.950000175844591,4.95,CHEMBL2352672,CHEMBL2346572,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2347416,CN1CC(Cn2nc(-c3cnc4[nH]cc(C(=O)NC(C)(C)C)c4n3)c3cc(OC(F)F)ccc32)C1,IC50,=,293.0,nM,6.53313237964589,6.53,CHEMBL2350555,CHEMBL2346624,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2347417,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCN4CC(C#N)C4)c4ccc(OC(F)F)cc34)nc12,IC50,=,414.0,nM,6.3829996588791005,6.38,CHEMBL2350555,CHEMBL2346624,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2347418,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCN4CCOCC4)c4ccc(OC(F)F)cc34)nc12,IC50,=,1440.0,nM,5.84163750790475,5.84,CHEMBL2350555,CHEMBL2346624,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2347419,CN(C)CCCn1nc(-c2cnc3[nH]cc(C(=O)NC(C)(C)CO)c3n2)c2cc(OC(F)F)ccc21,IC50,=,6320.0,nM,5.199282921717614,5.2,CHEMBL2350555,CHEMBL2346624,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2347420,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCS(C)(=O)=O)c4ccc(OC(F)F)cc34)nc12,IC50,=,429.0,nM,6.367542707815275,6.37,CHEMBL2350555,CHEMBL2346624,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2347988,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCC(O)CO)c4ccc(OC(F)F)cc34)nc12,IC50,=,4150.0,nM,5.3819519032879075,5.38,CHEMBL2350555,CHEMBL2346624,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2347996,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3ncn4c3CCCC4)nc12,IC50,=,4100.0,nM,5.3872161432802645,5.39,CHEMBL2350555,CHEMBL2346624,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2348780,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,IC50,=,20000.0,nM,4.698970004336019,4.7,CHEMBL2351330,CHEMBL2346557,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2364608,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,IC50,=,88000.0,nM,4.055517327849832,4.06,CHEMBL5117664,CHEMBL5113480,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL2364639,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,IC50,=,1700.0,nM,5.769551078621726,5.77,CHEMBL4829594,CHEMBL4828724,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2368925,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,IC50,=,12022.64,nM,4.920000156997057,4.92,CHEMBL766814,CHEMBL1136167,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2368925,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,IC50,=,12022.64,nM,4.920000156997057,4.92,CHEMBL829152,CHEMBL1139598,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2368925,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,IC50,=,12022.64,nM,4.920000156997057,4.92,CHEMBL954102,CHEMBL1150324,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2368925,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,IC50,=,6025.6,nM,5.219999701663429,5.22,CHEMBL832277,CHEMBL1142050,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,
CHEMBL2368925,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,IC50,=,6025.6,nM,5.219999701663429,5.22,CHEMBL1023674,CHEMBL1158373,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL2368925,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,IC50,=,5950.0,nM,5.22548303427145,5.22,CHEMBL691013,CHEMBL1135758,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,F,
