molecule_chembl_id,canonical_smiles,median_pIC50,mean_pIC50,min_pIC50,max_pIC50,number_of_measurements,pIC50_std,pIC50_range,variability,unique_assays,unique_documents,min_IC50_nM,max_IC50_nM,MolWt,LogP,HBD,HBA,TPSA,RotatableBonds,RingCount,AromaticRings,FractionCSP3,HeavyAtomCount,FormalCharge,NumAtoms
CHEMBL2059323,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cc(F)ccc32)CC1,5.721246399047171,5.721246399047171,5.721246399047171,5.721246399047171,1,0.0,0.0,Low,1,1,1900.0,1900.0,424.4760000000001,2.9213000000000013,1.0,4.0,70.57,5.0,5.0,3.0,0.391304347826087,31.0,0.0,31.0
CHEMBL2059324,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3c(F)cccc32)CC1,5.468521082957745,5.468521082957745,5.468521082957745,5.468521082957745,1,0.0,0.0,Low,1,1,3400.0,3400.0,424.4760000000001,2.9213000000000013,1.0,4.0,70.57,5.0,5.0,3.0,0.391304347826087,31.0,0.0,31.0
CHEMBL206081,COc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,7.939302159646388,7.939302159646388,7.939302159646388,7.939302159646388,1,0.0,0.0,Low,1,1,11.5,11.5,436.4640000000003,2.9247000000000014,1.0,7.0,90.24000000000001,5.0,5.0,3.0,0.3333333333333333,32.0,0.0,32.0
CHEMBL206115,N[C@H](C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1cccc(O)c1)C1CC1,5.251811972993799,5.251811972993799,5.251811972993799,5.251811972993799,1,0.0,0.0,Low,1,1,5600.0,5600.0,370.3990000000001,3.374600000000002,2.0,3.0,66.56,4.0,4.0,2.0,0.2857142857142857,27.0,0.0,27.0
CHEMBL206249,CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1)C1CCNCC1,5.180456064458131,5.180456064458131,5.180456064458131,5.180456064458131,1,0.0,0.0,Low,1,1,6600.0,6600.0,413.4680000000002,3.914500000000003,2.0,3.0,55.81,3.0,4.0,2.0,0.34782608695652173,30.0,0.0,30.0
CHEMBL2062563,CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,5.065501548756432,5.065501548756432,5.065501548756432,5.065501548756432,1,0.0,0.0,Low,1,1,8600.0,8600.0,371.4040000000001,3.077580000000001,2.0,5.0,100.04,4.0,5.0,4.0,0.2,28.0,0.0,28.0
CHEMBL2064645,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,4.568636235841013,4.568636235841013,4.568636235841013,4.568636235841013,1,0.0,0.0,Low,1,1,27000.0,27000.0,454.4370000000001,0.5747999999999993,4.0,7.0,125.19000000000001,3.0,5.0,3.0,0.36363636363636365,33.0,0.0,33.0
CHEMBL2064657,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,4.913640169325252,4.913640169325252,4.913640169325252,4.913640169325252,1,0.0,0.0,Low,1,1,12200.0,12200.0,564.9800000000004,2.7986,4.0,7.0,125.19000000000001,5.0,6.0,4.0,0.2857142857142857,40.0,0.0,40.0
CHEMBL206798,CN(CCO)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1cccc(O)c1,4.823908740944319,4.823908740944319,4.823908740944319,4.823908740944319,1,0.0,0.0,Low,1,1,15000.0,15000.0,374.38700000000006,3.1548000000000016,2.0,3.0,64.01,4.0,3.0,2.0,0.25,27.0,0.0,27.0
CHEMBL206845,Cc1ccc2c(n1)N1[C@@H](CNC[C@H]1C)C2,4.6777807052660805,4.6777807052660805,4.6777807052660805,4.6777807052660805,1,0.0,0.0,Low,1,1,21000.0,21000.0,203.289,1.1128199999999997,1.0,3.0,28.160000000000004,0.0,3.0,1.0,0.5833333333333334,15.0,0.0,15.0
CHEMBL2069324,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1,4.600000074606178,4.600000074606178,4.600000074606178,4.600000074606178,1,0.0,0.0,Low,1,1,25118.86,25118.86,463.6070000000002,3.4374800000000016,1.0,6.0,89.33,5.0,5.0,2.0,0.52,33.0,0.0,33.0
CHEMBL2069397,O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1c1ccc(F)cc1,5.4604093769761874,5.4604093769761874,5.3979400086720375,5.522878745280337,2,0.0883450278886088,0.1249387366082999,Low,1,1,3000.0,4000.0,357.77200000000005,4.0496000000000025,0.0,4.0,59.230000000000004,3.0,4.0,3.0,0.16666666666666666,25.0,0.0,25.0
CHEMBL2069398,Cc1cccc(-c2noc(C3CC(=O)N(c4ccc(F)cc4)C3)n2)c1,5.159379381312206,5.159379381312206,5.096910013008056,5.221848749616356,2,0.0883450278886088,0.1249387366082999,Low,1,1,6000.0,8000.0,337.35400000000004,3.704620000000002,0.0,4.0,59.230000000000004,3.0,4.0,3.0,0.21052631578947367,25.0,0.0,25.0
CHEMBL2069399,CCCCOc1ccc(C(=O)N[C@@H]2COc3cccc(N4CCN(C)CC4)c3C2)cc1,5.200000237109354,5.200000237109354,5.200000237109354,5.200000237109354,1,0.0,0.0,Low,1,1,6309.57,6309.57,423.5570000000003,3.350800000000002,1.0,5.0,54.040000000000006,7.0,4.0,2.0,0.48,31.0,0.0,31.0
CHEMBL2069400,CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OC(F)(F)F)cc2)CO3)CC1,5.100000128334196,5.100000128334196,5.100000128334196,5.100000128334196,1,0.0,0.0,Low,1,1,7943.28,7943.28,435.44600000000014,3.070500000000002,1.0,5.0,54.040000000000006,4.0,4.0,2.0,0.4090909090909091,31.0,0.0,31.0
CHEMBL2069401,CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)CC1,5.100000128334196,5.100000128334196,5.100000128334196,5.100000128334196,1,0.0,0.0,Low,1,1,7943.28,7943.28,450.4610000000002,2.508000000000001,1.0,6.0,66.93,5.0,4.0,2.0,0.45454545454545453,32.0,0.0,32.0
CHEMBL2069402,CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OCCC(F)(F)F)nc2)CO3)CC1,4.900000142057633,4.900000142057633,4.900000142057633,4.900000142057633,1,0.0,0.0,Low,1,1,12589.25,12589.25,464.4880000000002,2.8981000000000012,1.0,6.0,66.93,6.0,4.0,2.0,0.4782608695652174,33.0,0.0,33.0
CHEMBL2069403,Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(N3CCN(C)CC3)c2C1,5.100000128334196,5.100000128334196,5.100000128334196,5.100000128334196,1,0.0,0.0,Low,1,1,7943.28,7943.28,432.5280000000003,2.06102,1.0,6.0,75.52,4.0,5.0,3.0,0.375,32.0,0.0,32.0
CHEMBL2069404,Cc1ccc(-n2nc(C)c(C(=O)N[C@@H]3COc4cccc(N5CCN(C)CC5)c4C3)n2)c(C)c1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0,460.5820000000004,2.677860000000001,1.0,6.0,75.52000000000001,4.0,5.0,3.0,0.4230769230769231,34.0,0.0,34.0
CHEMBL2069407,O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1ccc(OC(F)(F)F)cc1,5.59999938302362,5.59999938302362,5.59999938302362,5.59999938302362,1,0.0,0.0,Low,1,1,2511.89,2511.89,414.3830000000001,4.380700000000003,1.0,4.0,60.45,4.0,4.0,3.0,0.18181818181818182,30.0,0.0,30.0
CHEMBL2069408,O=C(N[C@@H]1COc2cccc(-c3cccnc3)c2C1)c1ccc(OCC(F)(F)F)nc1,4.600000074606178,4.600000074606178,4.600000074606178,4.600000074606178,1,0.0,0.0,Low,1,1,25118.86,25118.86,429.39800000000014,3.8182000000000027,1.0,5.0,73.34,5.0,4.0,3.0,0.22727272727272727,31.0,0.0,31.0
CHEMBL2069409,O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1ccc(OCC(F)(F)F)nc1,5.200000237109354,5.200000237109354,5.200000237109354,5.200000237109354,1,0.0,0.0,Low,1,1,6309.57,6309.57,429.39800000000014,3.8182000000000027,1.0,5.0,73.34,5.0,4.0,3.0,0.22727272727272727,31.0,0.0,31.0
CHEMBL2069410,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cc1F,4.600000074606178,4.600000074606178,4.600000074606178,4.600000074606178,1,0.0,0.0,Low,1,1,25118.86,25118.86,477.41400000000016,3.965900000000002,1.0,6.0,82.57000000000001,6.0,4.0,3.0,0.2608695652173913,34.0,0.0,34.0
CHEMBL2069411,O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCC(F)(F)F)nc1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0,459.4240000000002,3.310500000000002,2.0,6.0,93.57000000000001,6.0,4.0,3.0,0.2608695652173913,33.0,0.0,33.0
CHEMBL2069412,O=C(N[C@@H]1COc2cccc(-c3ccnc(CO)c3)c2C1)c1ccc(OCC(F)(F)F)nc1,4.800000052738446,4.800000052738446,4.800000052738446,4.800000052738446,1,0.0,0.0,Low,1,1,15848.93,15848.93,459.4240000000002,3.310500000000002,2.0,6.0,93.57000000000001,6.0,4.0,3.0,0.2608695652173913,33.0,0.0,33.0
CHEMBL2069413,O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCCOCC(F)(F)F)nc1,4.800000052738446,4.800000052738446,4.800000052738446,4.800000052738446,1,0.0,0.0,Low,1,1,15848.93,15848.93,503.4770000000003,3.3271000000000015,2.0,7.0,102.80000000000001,9.0,4.0,3.0,0.32,36.0,0.0,36.0
CHEMBL2069416,Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(-c3ccncc3)c2C1,5.40000018605658,5.40000018605658,5.40000018605658,5.40000018605658,1,0.0,0.0,Low,1,1,3981.07,3981.07,411.46500000000015,3.371220000000002,1.0,5.0,81.93,4.0,5.0,4.0,0.16666666666666666,31.0,0.0,31.0
CHEMBL2069420,O=C(N[C@@H]1COc2cccc(-c3cncnc3)c2C1)c1ccc(OCCC(F)(F)F)nc1,5.200000237109354,5.200000237109354,5.200000237109354,5.200000237109354,1,0.0,0.0,Low,1,1,6309.57,6309.57,444.4130000000002,3.6033000000000017,1.0,6.0,86.23,6.0,4.0,3.0,0.2727272727272727,32.0,0.0,32.0
CHEMBL2069421,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,5.100000128334196,5.100000128334196,5.100000128334196,5.100000128334196,1,0.0,0.0,Low,1,1,7943.28,7943.28,460.41200000000015,3.221800000000001,1.0,7.0,95.46000000000001,6.0,4.0,3.0,0.2727272727272727,33.0,0.0,33.0
CHEMBL2069422,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCCC(F)(F)F)nc2)CO3)cn1,4.900000142057633,4.900000142057633,4.900000142057633,4.900000142057633,1,0.0,0.0,Low,1,1,12589.25,12589.25,474.4390000000002,3.611900000000001,1.0,7.0,95.46000000000001,7.0,4.0,3.0,0.30434782608695654,34.0,0.0,34.0
CHEMBL2069423,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,4.800000052738446,4.800000052738446,4.800000052738446,4.800000052738446,1,0.0,0.0,Low,1,1,15848.93,15848.93,474.4390000000002,3.3596000000000013,1.0,7.0,95.46000000000001,7.0,4.0,3.0,0.30434782608695654,34.0,0.0,34.0
CHEMBL2069424,Cc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0,444.4130000000001,3.5216200000000013,1.0,6.0,86.23,5.0,4.0,3.0,0.2727272727272727,32.0,0.0,32.0
CHEMBL2069427,COc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,4.900000142057633,4.900000142057633,4.900000142057633,4.900000142057633,1,0.0,0.0,Low,1,1,12589.25,12589.25,474.4390000000002,3.3596000000000013,1.0,7.0,95.46000000000001,7.0,4.0,3.0,0.30434782608695654,34.0,0.0,34.0
CHEMBL2069499,CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,6.823908740944319,6.823908740944319,6.823908740944319,6.823908740944319,1,0.0,0.0,Low,1,1,150.0,150.0,426.6080000000002,7.020700000000006,3.0,2.0,56.5,8.0,5.0,4.0,0.39285714285714285,32.0,0.0,32.0
CHEMBL2069500,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCCCC4)N3)n2)cc1,7.113509274827518,7.113509274827518,7.113509274827518,7.113509274827518,1,0.0,0.0,Low,1,1,77.0,77.0,396.5380000000002,6.066400000000004,3.0,2.0,56.5,3.0,6.0,4.0,0.34615384615384615,30.0,0.0,30.0
CHEMBL2069501,CCOCC1(COCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,6.75448733218585,6.75448733218585,6.75448733218585,6.75448733218585,1,0.0,0.0,Low,1,1,176.0,176.0,430.55200000000013,4.713300000000003,3.0,4.0,74.96000000000001,8.0,5.0,4.0,0.34615384615384615,32.0,0.0,32.0
CHEMBL2069502,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)cc1,6.42021640338319,6.42021640338319,6.42021640338319,6.42021640338319,2,0.0,0.0,Low,2,2,380.0,380.0,398.51000000000016,4.912700000000003,3.0,3.0,65.73,3.0,6.0,4.0,0.32,30.0,0.0,30.0
CHEMBL2069503,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@H](C4CCOCC4)N3)n2)cc1,6.136677139879544,6.136677139879544,6.136677139879544,6.136677139879544,1,0.0,0.0,Low,1,1,730.0,730.0,398.51000000000016,4.912700000000003,3.0,3.0,65.73,3.0,6.0,4.0,0.32,30.0,0.0,30.0
CHEMBL2069504,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCOC4)N3)n2)cc1,7.397940008672037,7.397940008672037,7.1938200260161125,7.602059991327962,2,0.2886692478233691,0.4082399653118491,Moderate,1,1,25.0,64.0,384.4830000000001,4.522600000000002,3.0,3.0,65.73,3.0,6.0,4.0,0.2916666666666667,29.0,0.0,29.0
CHEMBL2069505,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCSCC4)N3)n2)cc1,6.920818753952375,6.920818753952375,6.920818753952375,6.920818753952375,1,0.0,0.0,Low,1,1,120.0,120.0,414.57800000000015,5.629300000000004,3.0,3.0,56.5,3.0,6.0,4.0,0.32,30.0,0.0,30.0
CHEMBL2069506,[O-][S+]1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,7.0,7.0,7.0,7.0,1,0.0,0.0,Low,1,1,100.0,100.0,430.5770000000002,4.644800000000004,3.0,3.0,79.56,3.0,6.0,4.0,0.32,31.0,0.0,31.0
CHEMBL2069507,O=S1(=O)CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,7.0,7.0,7.0,7.0,1,0.0,0.0,Low,1,1,100.0,100.0,446.57600000000025,4.310900000000003,3.0,4.0,90.63999999999999,3.0,6.0,4.0,0.32,32.0,0.0,32.0
CHEMBL2069509,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCNCC4)N3)n2)cc1,5.292429823902063,5.292429823902063,5.292429823902063,5.292429823902063,1,0.0,0.0,Low,1,1,5100.0,5100.0,397.5260000000001,4.485700000000002,4.0,3.0,68.53,3.0,6.0,4.0,0.32,30.0,0.0,30.0
CHEMBL2069510,CC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,5.008773924307505,5.008773924307505,5.008773924307505,5.008773924307505,1,0.0,0.0,Low,1,1,9800.0,9800.0,439.5630000000002,4.744600000000004,3.0,3.0,76.81,3.0,6.0,4.0,0.3333333333333333,33.0,0.0,33.0
CHEMBL2069511,CS(=O)(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,5.455931955649724,5.455931955649724,5.455931955649724,5.455931955649724,1,0.0,0.0,Low,1,1,3500.0,3500.0,475.6180000000003,4.157700000000003,3.0,4.0,93.88,4.0,6.0,4.0,0.34615384615384615,34.0,0.0,34.0
CHEMBL2069512,COC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,6.154901959985743,6.154901959985743,6.154901959985743,6.154901959985743,1,0.0,0.0,Low,1,1,700.0,700.0,455.56200000000024,4.964500000000004,3.0,4.0,86.03999999999999,3.0,6.0,4.0,0.3333333333333333,34.0,0.0,34.0
CHEMBL2069513,CNC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,6.619788758288394,6.619788758288394,6.619788758288394,6.619788758288394,1,0.0,0.0,Low,1,1,240.0,240.0,454.57800000000026,4.537500000000004,4.0,3.0,88.84,3.0,6.0,4.0,0.3333333333333333,34.0,0.0,34.0
CHEMBL2069921,c1ccc(CN2CCN(Cc3nc(-c4ccccc4)no3)CC2)cc1,4.896196279044043,4.896196279044043,4.896196279044043,4.896196279044043,1,0.0,0.0,Low,1,1,12700.0,12700.0,334.4230000000001,3.054400000000001,0.0,5.0,45.400000000000006,5.0,4.0,3.0,0.3,25.0,0.0,25.0
CHEMBL2069922,CN(Cc1nc2ccccc2c(=O)[nH]1)Cc1nc(-c2ccccc2)no1,4.581698708680254,4.581698708680254,4.581698708680254,4.581698708680254,1,0.0,0.0,Low,1,1,26200.0,26200.0,347.378,2.6051,1.0,6.0,87.91000000000001,5.0,4.0,4.0,0.15789473684210525,26.0,0.0,26.0
CHEMBL2069924,c1ccc(-c2noc(CN3CCN(Cc4nc5ccccc5s4)CC3)n2)cc1,4.886056647693163,4.886056647693163,4.886056647693163,4.886056647693163,1,0.0,0.0,Low,1,1,13000.0,13000.0,391.5000000000001,3.664100000000003,0.0,7.0,58.290000000000006,5.0,5.0,4.0,0.2857142857142857,28.0,0.0,28.0
CHEMBL2069925,c1ccc(-c2nnc(CN3CCN(Cc4nc5ccccc5s4)CC3)o2)cc1,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,1,0.0,0.0,Low,1,1,30000.0,30000.0,391.5000000000001,3.664100000000003,0.0,7.0,58.290000000000006,5.0,5.0,4.0,0.2857142857142857,28.0,0.0,28.0
CHEMBL2069926,C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1noc(-c2cccc(Cl)c2)n1,4.935542010773082,4.935542010773082,4.935542010773082,4.935542010773082,1,0.0,0.0,Low,1,1,11600.0,11600.0,382.8110000000001,3.720500000000002,0.0,7.0,91.75,5.0,4.0,4.0,0.16666666666666666,27.0,0.0,27.0
CHEMBL2069927,C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1nnc(-c2cccc(Cl)c2)o1,4.667561540084395,4.667561540084395,4.667561540084395,4.667561540084395,1,0.0,0.0,Low,1,1,21500.0,21500.0,382.81100000000015,3.720500000000002,0.0,7.0,91.75,5.0,4.0,4.0,0.16666666666666666,27.0,0.0,27.0
CHEMBL2069928,c1cncc(-c2ccc(-c3noc(C4CN5CCC4CC5)n3)o2)c1,5.1938200260161125,5.1938200260161125,5.1938200260161125,5.1938200260161125,1,0.0,0.0,Low,1,1,6400.0,6400.0,322.36800000000005,3.200800000000002,0.0,6.0,68.19,3.0,6.0,3.0,0.3888888888888889,24.0,0.0,24.0
CHEMBL2069929,c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,4.694648630553377,4.694648630553377,4.694648630553377,4.694648630553377,1,0.0,0.0,Low,1,1,20200.0,20200.0,322.36800000000005,3.200800000000002,0.0,6.0,68.19,3.0,6.0,3.0,0.3888888888888889,24.0,0.0,24.0
CHEMBL2069930,CCOC(=O)N1CCN(Cc2noc(-c3cc(Cl)ccc3F)n2)CC1,4.508638306165727,4.508638306165727,4.508638306165727,4.508638306165727,1,0.0,0.0,Low,1,1,31000.0,31000.0,368.7960000000001,2.8032000000000012,0.0,6.0,71.7,4.0,3.0,2.0,0.4375,25.0,0.0,25.0
CHEMBL2070936,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,4.499999953328896,4.499999953328896,4.499999953328896,4.499999953328896,1,0.0,0.0,Low,1,1,31622.78,31622.78,398.48200000000014,2.45308,1.0,4.0,76.44,4.0,4.0,1.0,0.5909090909090909,29.0,0.0,29.0
CHEMBL2070937,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccccc4s3)CC2)CC1,5.100000128334196,5.100000128334196,5.100000128334196,5.100000128334196,1,0.0,0.0,Low,1,1,7943.28,7943.28,437.5690000000002,2.923680000000001,1.0,6.0,89.33,4.0,5.0,2.0,0.5652173913043478,31.0,0.0,31.0
CHEMBL2070942,CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,5.200000237109354,5.200000237109354,5.200000237109354,5.200000237109354,1,0.0,0.0,Low,1,1,6309.57,6309.57,443.6170000000003,3.0679800000000013,1.0,6.0,89.33,4.0,4.0,1.0,0.7391304347826086,31.0,0.0,31.0
CHEMBL2070943,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)cs3)CC2)CC1,4.600000074606178,4.600000074606178,4.600000074606178,4.600000074606178,1,0.0,0.0,Low,1,1,25118.86,25118.86,455.50600000000014,2.7892800000000015,1.0,6.0,89.33,4.0,4.0,1.0,0.7,31.0,0.0,31.0
CHEMBL2070944,Cc1sc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F,4.800000052738446,4.800000052738446,4.800000052738446,4.800000052738446,1,0.0,0.0,Low,1,1,15848.93,15848.93,469.5330000000002,3.0977000000000015,1.0,6.0,89.33,4.0,4.0,1.0,0.7142857142857143,32.0,0.0,32.0
CHEMBL2070945,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)c(Cl)s3)CC2)CC1,4.600000074606178,4.600000074606178,4.600000074606178,4.600000074606178,1,0.0,0.0,Low,1,1,25118.86,25118.86,489.95100000000014,3.442680000000002,1.0,6.0,89.33,4.0,4.0,1.0,0.7,32.0,0.0,32.0
CHEMBL207220,CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC3CCCCC3)CC2)c1,5.3979400086720375,5.3979400086720375,5.3979400086720375,5.3979400086720375,1,0.0,0.0,Low,1,1,4000.0,4000.0,464.67600000000033,3.3891000000000018,1.0,5.0,72.96000000000001,10.0,3.0,1.0,0.7083333333333334,32.0,0.0,32.0
CHEMBL207478,CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC(C)C)CC2)c1,5.657577319177793,5.657577319177793,5.657577319177793,5.657577319177793,1,0.0,0.0,Low,1,1,2200.0,2200.0,424.61100000000016,2.4648000000000003,1.0,5.0,72.96000000000001,10.0,2.0,1.0,0.6666666666666666,29.0,0.0,29.0
CHEMBL2078876,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1,6.3979400086720375,6.3979400086720375,6.3979400086720375,6.3979400086720375,2,0.0,0.0,Low,2,2,400.0,400.0,416.52900000000017,3.9692000000000016,1.0,6.0,82.09,5.0,5.0,4.0,0.375,31.0,0.0,31.0
CHEMBL2086582,COc1ccc(-c2cc(NC(=O)CCCCN3CCCN(C(C)=O)CC3)[nH]n2)cc1,4.616184634019569,4.616184634019569,4.616184634019569,4.616184634019569,1,0.0,0.0,Low,1,1,24200.0,24200.0,413.52200000000016,2.7483000000000004,2.0,5.0,90.56,8.0,3.0,2.0,0.5,30.0,0.0,30.0
CHEMBL2086687,C[C@@H]1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,1,0.0,0.0,Low,1,1,12000.0,12000.0,436.3940000000001,2.5316800000000006,0.0,8.0,104.47000000000001,5.0,3.0,2.0,0.42105263157894735,31.0,0.0,31.0
CHEMBL2086690,CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0,420.47700000000015,2.543780000000001,0.0,10.0,117.09000000000002,6.0,4.0,3.0,0.42857142857142855,31.0,0.0,31.0
CHEMBL2086693,C[C@@H]1CN(c2noc(C(F)(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,5.119186407719209,5.119186407719209,5.119186407719209,5.119186407719209,1,0.0,0.0,Low,1,1,7600.0,7600.0,446.39300000000014,2.4391800000000003,0.0,10.0,117.09000000000002,5.0,4.0,3.0,0.3684210526315789,32.0,0.0,32.0
CHEMBL2086760,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1,5.472756883611911,5.472756883611911,5.472756883611911,5.472756883611911,1,0.0,0.0,Low,1,1,3367.0,3367.0,447.97000000000014,4.870500000000004,3.0,4.0,73.05,5.0,5.0,3.0,0.28,32.0,0.0,32.0
CHEMBL2087084,CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,4.935542010773082,4.935542010773082,4.935542010773082,4.935542010773082,1,0.0,0.0,Low,1,1,11600.0,11600.0,420.47700000000015,2.543780000000001,0.0,10.0,117.09,6.0,4.0,3.0,0.42857142857142855,31.0,0.0,31.0
CHEMBL2087086,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccncc2C#N)cn1,5.229147988357855,5.229147988357855,5.229147988357855,5.229147988357855,1,0.0,0.0,Low,1,1,5900.0,5900.0,446.39300000000014,2.4391800000000003,0.0,10.0,117.09000000000002,5.0,4.0,3.0,0.3684210526315789,32.0,0.0,32.0
CHEMBL2092884,COc1ccc([C@]2(O)CC[C@H](N3CC(NC(=O)CNc4n[nH]c5ccc(C(F)(F)F)cc45)C3)CC2)cn1,4.494850021680094,4.494850021680094,4.494850021680094,4.494850021680094,1,0.0,0.0,Low,1,1,32000.0,32000.0,518.5400000000002,3.0280000000000014,4.0,7.0,115.39999999999999,7.0,5.0,3.0,0.48,37.0,0.0,37.0
CHEMBL2092889,CN1Cc2ccccc2[C@H](c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,4.537602002101044,4.537602002101044,4.537602002101044,4.537602002101044,1,0.0,0.0,Low,1,1,29000.0,29000.0,551.6210000000003,3.8775000000000013,3.0,7.0,145.6,7.0,4.0,3.0,0.17857142857142858,39.0,0.0,39.0
