molecule_chembl_id,canonical_smiles,median_pIC50,mean_pIC50,min_pIC50,max_pIC50,number_of_measurements,pIC50_std,pIC50_range,variability,unique_assays,unique_documents,min_IC50_nM,max_IC50_nM
CHEMBL2069416,Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(-c3ccncc3)c2C1,5.40000018605658,5.40000018605658,5.40000018605658,5.40000018605658,1,0.0,0.0,Low,1,1,3981.07,3981.07
CHEMBL2069420,O=C(N[C@@H]1COc2cccc(-c3cncnc3)c2C1)c1ccc(OCCC(F)(F)F)nc1,5.200000237109354,5.200000237109354,5.200000237109354,5.200000237109354,1,0.0,0.0,Low,1,1,6309.57,6309.57
CHEMBL2069421,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,5.100000128334196,5.100000128334196,5.100000128334196,5.100000128334196,1,0.0,0.0,Low,1,1,7943.28,7943.28
CHEMBL2069422,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCCC(F)(F)F)nc2)CO3)cn1,4.900000142057633,4.900000142057633,4.900000142057633,4.900000142057633,1,0.0,0.0,Low,1,1,12589.25,12589.25
CHEMBL2069423,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,4.800000052738446,4.800000052738446,4.800000052738446,4.800000052738446,1,0.0,0.0,Low,1,1,15848.93,15848.93
CHEMBL2069424,Cc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0
CHEMBL2069427,COc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,4.900000142057633,4.900000142057633,4.900000142057633,4.900000142057633,1,0.0,0.0,Low,1,1,12589.25,12589.25
CHEMBL2069499,CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,6.823908740944319,6.823908740944319,6.823908740944319,6.823908740944319,1,0.0,0.0,Low,1,1,150.0,150.0
CHEMBL2069500,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCCCC4)N3)n2)cc1,7.113509274827518,7.113509274827518,7.113509274827518,7.113509274827518,1,0.0,0.0,Low,1,1,77.0,77.0
CHEMBL2069501,CCOCC1(COCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,6.75448733218585,6.75448733218585,6.75448733218585,6.75448733218585,1,0.0,0.0,Low,1,1,176.0,176.0
CHEMBL2069502,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)cc1,6.42021640338319,6.42021640338319,6.42021640338319,6.42021640338319,2,0.0,0.0,Low,2,2,380.0,380.0
CHEMBL2069503,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@H](C4CCOCC4)N3)n2)cc1,6.136677139879544,6.136677139879544,6.136677139879544,6.136677139879544,1,0.0,0.0,Low,1,1,730.0,730.0
CHEMBL2069504,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCOC4)N3)n2)cc1,7.3979400086720375,7.3979400086720375,7.1938200260161125,7.602059991327962,2,0.28866924782336917,0.40823996531184914,Moderate,1,1,25.0,64.0
CHEMBL2069505,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCSCC4)N3)n2)cc1,6.920818753952375,6.920818753952375,6.920818753952375,6.920818753952375,1,0.0,0.0,Low,1,1,120.0,120.0
CHEMBL2069506,[O-][S+]1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,7.0,7.0,7.0,7.0,1,0.0,0.0,Low,1,1,100.0,100.0
CHEMBL2069507,O=S1(=O)CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,7.0,7.0,7.0,7.0,1,0.0,0.0,Low,1,1,100.0,100.0
CHEMBL2069509,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCNCC4)N3)n2)cc1,5.292429823902063,5.292429823902063,5.292429823902063,5.292429823902063,1,0.0,0.0,Low,1,1,5100.0,5100.0
CHEMBL2069510,CC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,5.008773924307505,5.008773924307505,5.008773924307505,5.008773924307505,1,0.0,0.0,Low,1,1,9800.0,9800.0
CHEMBL2069511,CS(=O)(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,5.455931955649724,5.455931955649724,5.455931955649724,5.455931955649724,1,0.0,0.0,Low,1,1,3500.0,3500.0
CHEMBL2069512,COC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,6.154901959985743,6.154901959985743,6.154901959985743,6.154901959985743,1,0.0,0.0,Low,1,1,700.0,700.0
CHEMBL2069513,CNC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,6.619788758288394,6.619788758288394,6.619788758288394,6.619788758288394,1,0.0,0.0,Low,1,1,240.0,240.0
CHEMBL2069921,c1ccc(CN2CCN(Cc3nc(-c4ccccc4)no3)CC2)cc1,4.896196279044043,4.896196279044043,4.896196279044043,4.896196279044043,1,0.0,0.0,Low,1,1,12700.0,12700.0
CHEMBL2069922,CN(Cc1nc2ccccc2c(=O)[nH]1)Cc1nc(-c2ccccc2)no1,4.581698708680254,4.581698708680254,4.581698708680254,4.581698708680254,1,0.0,0.0,Low,1,1,26200.0,26200.0
CHEMBL2069924,c1ccc(-c2noc(CN3CCN(Cc4nc5ccccc5s4)CC3)n2)cc1,4.886056647693163,4.886056647693163,4.886056647693163,4.886056647693163,1,0.0,0.0,Low,1,1,13000.0,13000.0
CHEMBL2069925,c1ccc(-c2nnc(CN3CCN(Cc4nc5ccccc5s4)CC3)o2)cc1,4.522878745280337,4.522878745280337,4.522878745280337,4.522878745280337,1,0.0,0.0,Low,1,1,30000.0,30000.0
CHEMBL2069926,C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1noc(-c2cccc(Cl)c2)n1,4.935542010773082,4.935542010773082,4.935542010773082,4.935542010773082,1,0.0,0.0,Low,1,1,11600.0,11600.0
CHEMBL2069927,C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1nnc(-c2cccc(Cl)c2)o1,4.667561540084395,4.667561540084395,4.667561540084395,4.667561540084395,1,0.0,0.0,Low,1,1,21500.0,21500.0
CHEMBL2069928,c1cncc(-c2ccc(-c3noc(C4CN5CCC4CC5)n3)o2)c1,5.1938200260161125,5.1938200260161125,5.1938200260161125,5.1938200260161125,1,0.0,0.0,Low,1,1,6400.0,6400.0
CHEMBL2069929,c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,4.694648630553377,4.694648630553377,4.694648630553377,4.694648630553377,1,0.0,0.0,Low,1,1,20200.0,20200.0
CHEMBL2069930,CCOC(=O)N1CCN(Cc2noc(-c3cc(Cl)ccc3F)n2)CC1,4.508638306165727,4.508638306165727,4.508638306165727,4.508638306165727,1,0.0,0.0,Low,1,1,31000.0,31000.0
CHEMBL2070936,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,4.499999953328896,4.499999953328896,4.499999953328896,4.499999953328896,1,0.0,0.0,Low,1,1,31622.78,31622.78
CHEMBL2070937,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccccc4s3)CC2)CC1,5.100000128334196,5.100000128334196,5.100000128334196,5.100000128334196,1,0.0,0.0,Low,1,1,7943.28,7943.28
CHEMBL2070942,CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,5.200000237109354,5.200000237109354,5.200000237109354,5.200000237109354,1,0.0,0.0,Low,1,1,6309.57,6309.57
CHEMBL2070943,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)cs3)CC2)CC1,4.600000074606178,4.600000074606178,4.600000074606178,4.600000074606178,1,0.0,0.0,Low,1,1,25118.86,25118.86
CHEMBL2070944,Cc1sc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F,4.800000052738446,4.800000052738446,4.800000052738446,4.800000052738446,1,0.0,0.0,Low,1,1,15848.93,15848.93
CHEMBL2070945,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C(F)(F)F)c(Cl)s3)CC2)CC1,4.600000074606178,4.600000074606178,4.600000074606178,4.600000074606178,1,0.0,0.0,Low,1,1,25118.86,25118.86
CHEMBL207220,CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC3CCCCC3)CC2)c1,5.3979400086720375,5.3979400086720375,5.3979400086720375,5.3979400086720375,1,0.0,0.0,Low,1,1,4000.0,4000.0
CHEMBL207478,CC(=O)Nc1cccc(N2CCN(CCCCN(C)S(=O)(=O)CC(C)C)CC2)c1,5.657577319177793,5.657577319177793,5.657577319177793,5.657577319177793,1,0.0,0.0,Low,1,1,2200.0,2200.0
CHEMBL2078876,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1,6.3979400086720375,6.3979400086720375,6.3979400086720375,6.3979400086720375,2,0.0,0.0,Low,2,2,400.0,400.0
CHEMBL2086582,COc1ccc(-c2cc(NC(=O)CCCCN3CCCN(C(C)=O)CC3)[nH]n2)cc1,4.616184634019569,4.616184634019569,4.616184634019569,4.616184634019569,1,0.0,0.0,Low,1,1,24200.0,24200.0
CHEMBL2086687,C[C@@H]1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,4.920818753952375,4.920818753952375,4.920818753952375,4.920818753952375,1,0.0,0.0,Low,1,1,12000.0,12000.0
CHEMBL2086690,CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0
CHEMBL2086693,C[C@@H]1CN(c2noc(C(F)(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,5.119186407719209,5.119186407719209,5.119186407719209,5.119186407719209,1,0.0,0.0,Low,1,1,7600.0,7600.0
CHEMBL2086760,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1,5.472756883611911,5.472756883611911,5.472756883611911,5.472756883611911,1,0.0,0.0,Low,1,1,3367.0,3367.0
CHEMBL2087084,CC(C)c1noc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)n1,4.935542010773082,4.935542010773082,4.935542010773082,4.935542010773082,1,0.0,0.0,Low,1,1,11600.0,11600.0
CHEMBL2087086,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccncc2C#N)cn1,5.229147988357855,5.229147988357855,5.229147988357855,5.229147988357855,1,0.0,0.0,Low,1,1,5900.0,5900.0
CHEMBL2092884,COc1ccc([C@]2(O)CC[C@H](N3CC(NC(=O)CNc4n[nH]c5ccc(C(F)(F)F)cc45)C3)CC2)cn1,4.494850021680094,4.494850021680094,4.494850021680094,4.494850021680094,1,0.0,0.0,Low,1,1,32000.0,32000.0
CHEMBL2092889,CN1Cc2ccccc2[C@H](c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,4.537602002101044,4.537602002101044,4.537602002101044,4.537602002101044,1,0.0,0.0,Low,1,1,29000.0,29000.0
CHEMBL2092890,CN1Cc2ccccc2[C@@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1.Cl,4.42021640338319,4.42021640338319,4.42021640338319,4.42021640338319,1,0.0,0.0,Low,1,1,38000.0,38000.0
CHEMBL209324,COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2ccc(C)cc2)CC1,5.301029995663981,5.301029995663981,5.301029995663981,5.301029995663981,1,0.0,0.0,Low,1,1,5000.0,5000.0
CHEMBL2093896,CSc1ccc([C@H]2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1.Cl,4.6777807052660805,4.6777807052660805,4.6777807052660805,4.6777807052660805,1,0.0,0.0,Low,1,1,21000.0,21000.0
CHEMBL2094383,Oc1ccc2ccccc2c1/N=N/c1nccs1,6.508638306165727,6.508638306165727,6.508638306165727,6.508638306165727,1,0.0,0.0,Low,1,1,310.0,310.0
CHEMBL2096837,O=C1NC[C@@H](c2ccccc2)C12CCN(C1CCCCC1c1ccccc1)CC2,5.853871964321762,5.853871964321762,5.853871964321762,5.853871964321762,1,0.0,0.0,Low,1,1,1400.0,1400.0
CHEMBL209821,CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1,5.42021640338319,5.42021640338319,5.42021640338319,5.42021640338319,2,0.0,0.0,Low,2,2,3800.0,3800.0
CHEMBL209964,CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2CC[C@]3(c4ccc5c(N)noc5c4)C[C@H]23)CC1,6.161150909262744,6.161150909262744,6.161150909262744,6.161150909262744,1,0.0,0.0,Low,1,1,690.0,690.0
CHEMBL210537,CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)c3ccc(C)cc3)CC2)c1,6.522878745280337,6.522878745280337,6.522878745280337,6.522878745280337,2,0.0,0.0,Low,2,2,300.0,300.0
CHEMBL2105762,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,4.4089353929735005,4.4089353929735005,4.4089353929735005,4.4089353929735005,1,0.0,0.0,Low,1,1,39000.0,39000.0
CHEMBL2107383,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC.Cl,5.154901959985743,5.154901959985743,5.154901959985743,5.154901959985743,1,0.0,0.0,Low,1,1,7000.0,7000.0
CHEMBL210829,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,4.795880017344075,4.795880017344075,4.795880017344075,4.795880017344075,1,0.0,0.0,Low,1,1,16000.0,16000.0
CHEMBL211012,CC(=O)Nc1cccc(N2CCN(CC3CCN(S(=O)(=O)CC4CCCCC4)CC3)CC2)c1,5.698970004336019,5.698970004336019,5.698970004336019,5.698970004336019,1,0.0,0.0,Low,1,1,2000.0,2000.0
CHEMBL2111101,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,6.434351101701188,6.434351101701188,6.3872161432802645,6.481486060122112,2,0.06665889746076228,0.09426991684184749,Low,2,2,330.0,410.0
CHEMBL2112075,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N.Cl,5.522878745280337,5.522878745280337,5.522878745280337,5.522878745280337,1,0.0,0.0,Low,1,1,3000.0,3000.0
CHEMBL2113086,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1,5.568636235841012,5.568636235841012,5.568636235841012,5.568636235841012,1,0.0,0.0,Low,1,1,2700.0,2700.0
CHEMBL212689,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,5.136677139879544,5.331533559602087,5.136677139879544,5.721246399047171,3,0.3375012191404094,0.584569259167627,Moderate,3,2,1900.0,7300.0
CHEMBL213715,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(OC(F)F)cc2o1,8.443697499232712,8.443697499232712,8.443697499232712,8.443697499232712,1,0.0,0.0,Low,1,1,3.6,3.6
CHEMBL213754,CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,5.2335871528876,5.2335871528876,5.2335871528876,5.2335871528876,1,0.0,0.0,Low,1,1,5840.0,5840.0
CHEMBL213761,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccc(F)cc2o1,7.701146923590294,7.701146923590294,7.701146923590294,7.701146923590294,1,0.0,0.0,Low,1,1,19.9,19.9
CHEMBL214021,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,5.308451535025453,5.814737293866141,4.82102305270683,7.82102305270683,4,1.41426943792787,3.0,High,4,3,15.1,15100.0
CHEMBL214122,O=C1NCC(c2ccccc2)C12CCN(C1CCCCC1(O)c1ccc(F)cc1)CC2,5.7447274948966935,5.7447274948966935,5.7447274948966935,5.7447274948966935,1,0.0,0.0,Low,1,1,1800.0,1800.0
CHEMBL214323,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3cccc(C(F)(F)F)c3)CC1=O)C2,5.769551078621726,5.769551078621726,5.769551078621726,5.769551078621726,2,0.0,0.0,Low,2,2,1700.0,1700.0
CHEMBL214335,COc1ccccc1CC(c1ccccc1)N1CCNCC1,4.4089353929735005,4.478772017971292,4.3872161432802645,4.640164517660112,3,0.14019124676192685,0.2529483743798471,Low,1,1,22900.0,41000.0
CHEMBL214377,CCc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,8.130768280269024,8.130768280269024,8.130768280269024,8.130768280269024,1,0.0,0.0,Low,1,1,7.4,7.4
CHEMBL214432,CN(CC(=O)N(C)C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,5.7447274948966935,5.7447274948966935,5.7447274948966935,5.7447274948966935,1,0.0,0.0,Low,1,1,1800.0,1800.0
CHEMBL214553,COc1ccc2c(=O)n(CC(CO)NCc3cccnc3)c(C#N)c(-c3ccccc3)c2c1,5.0,5.0,5.0,5.0,1,0.0,0.0,Low,1,1,10000.0,10000.0
CHEMBL214585,O=C(NC1CCN(C2CCc3cc4c(cc32)OCO4)CC1)c1cc(=O)c2cc(F)ccc2o1,5.031050319018657,5.02861918799647,4.950781977329818,5.104025267640935,3,0.07665056623978476,0.15324329031111716,Low,1,1,7870.0,11200.0
CHEMBL214629,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,5.09151498112135,5.09151498112135,5.09151498112135,5.09151498112135,2,0.0,0.0,Low,2,2,8100.0,8100.0
CHEMBL2146484,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,5.59999938302362,5.59999938302362,5.59999938302362,5.59999938302362,1,0.0,0.0,Low,1,1,2511.89,2511.89
CHEMBL2146599,Cc1ccc2[nH]c(=O)n(C3CCN(C4CCOCC4)CC3)c2c1,4.600000074606178,4.600000074606178,4.600000074606178,4.600000074606178,1,0.0,0.0,Low,1,1,25118.86,25118.86
CHEMBL2146754,O=[N+]([O-])c1ccc(CCN2CCNCC2)cc1,6.721246399047171,6.721246399047171,6.721246399047171,6.721246399047171,1,0.0,0.0,Low,1,1,190.0,190.0
CHEMBL2146755,O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,8.227965977824862,8.227965977824862,8.154901959985743,8.301029995663981,2,0.10332812494955197,0.14612803567823818,Low,2,2,5.0,7.0
CHEMBL2146757,N#Cc1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,8.045757490560675,8.045757490560675,8.045757490560675,8.045757490560675,2,0.0,0.0,Low,2,2,9.0,9.0
CHEMBL2146801,COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,5.899998417198648,5.899998417198648,5.899998417198648,5.899998417198648,1,0.0,0.0,Low,1,1,1258.93,1258.93
CHEMBL2146802,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,7.79997073344623,7.79997073344623,7.79997073344623,7.79997073344623,1,0.0,0.0,Low,1,1,15.85,15.85
CHEMBL2146803,COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,6.599997654072045,6.599997654072045,6.599997654072045,6.599997654072045,1,0.0,0.0,Low,1,1,251.19,251.19
CHEMBL2146804,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccncc2c1=O,5.899998417198648,5.899998417198648,5.899998417198648,5.899998417198648,1,0.0,0.0,Low,1,1,1258.93,1258.93
CHEMBL2146805,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,5.59999938302362,5.59999938302362,5.59999938302362,5.59999938302362,1,0.0,0.0,Low,1,1,2511.89,2511.89
CHEMBL2146806,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,7.299988937677888,7.299988937677888,7.299988937677888,7.299988937677888,1,0.0,0.0,Low,1,1,50.12,50.12
CHEMBL2146807,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,7.100015437450609,7.100015437450609,7.100015437450609,7.100015437450609,1,0.0,0.0,Low,1,1,79.43,79.43
CHEMBL2146808,COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,5.300000202445418,5.300000202445418,5.300000202445418,5.300000202445418,1,0.0,0.0,Low,1,1,5011.87,5011.87
CHEMBL2146809,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,6.799998134593398,6.799998134593398,6.799998134593398,6.799998134593398,1,0.0,0.0,Low,1,1,158.49,158.49
CHEMBL2146810,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,8.400007822415901,8.400007822415901,8.400007822415901,8.400007822415901,1,0.0,0.0,Low,1,1,3.981,3.981
CHEMBL2146811,COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,7.199970640755866,7.199970640755866,7.199970640755866,7.199970640755866,1,0.0,0.0,Low,1,1,63.1,63.1
CHEMBL2146812,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2nccnc2c1=O,5.899998417198648,5.899998417198648,5.899998417198648,5.899998417198648,1,0.0,0.0,Low,1,1,1258.93,1258.93
CHEMBL2146813,O=c1c2ccncc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1,6.799998134593398,6.799998134593398,6.799998134593398,6.799998134593398,1,0.0,0.0,Low,1,1,158.49,158.49
CHEMBL2146851,N#Cc1ccc(CCN2CCN(CCc3ccc4nonc4c3)CC2)cc1,7.376750709602099,7.376750709602099,7.376750709602099,7.376750709602099,2,0.0,0.0,Low,2,2,42.0,42.0
CHEMBL2146852,N#Cc1cccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)c1,7.657577319177793,7.657577319177793,7.657577319177793,7.657577319177793,1,0.0,0.0,Low,1,1,22.0,22.0
CHEMBL2146853,O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc4nonc4c3)CC2)cc1,7.602059991327962,7.602059991327962,7.602059991327962,7.602059991327962,1,0.0,0.0,Low,1,1,25.0,25.0
CHEMBL2146854,O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc(-c4ncco4)cc3)CC2)cc1,7.327902142064282,7.327902142064282,7.327902142064282,7.327902142064282,1,0.0,0.0,Low,1,1,47.0,47.0
CHEMBL2146856,O=C1OCc2c1cccc2-c1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,6.823908740944319,6.823908740944319,6.823908740944319,6.823908740944319,1,0.0,0.0,Low,1,1,150.0,150.0
CHEMBL2146857,CCOC(=O)c1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,7.721246399047171,7.721246399047171,7.721246399047171,7.721246399047171,1,0.0,0.0,Low,1,1,19.0,19.0
CHEMBL2146858,O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc(F)cc3)CC2)cc1,7.638272163982407,7.638272163982407,7.638272163982407,7.638272163982407,1,0.0,0.0,Low,1,1,23.0,23.0
CHEMBL2146861,COc1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,8.154901959985743,8.154901959985743,8.154901959985743,8.154901959985743,1,0.0,0.0,Low,1,1,7.0,7.0
CHEMBL2146862,CS(=O)(=O)c1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,6.823908740944319,6.823908740944319,6.823908740944319,6.823908740944319,1,0.0,0.0,Low,1,1,150.0,150.0
CHEMBL2146865,CC(CN1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1)c1ccc([N+](=O)[O-])cc1,8.508638306165727,8.508638306165727,8.508638306165727,8.508638306165727,1,0.0,0.0,Low,1,1,3.1,3.1
CHEMBL2146866,CC(Cc1ccc([N+](=O)[O-])cc1)N1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1,8.4089353929735,8.4089353929735,8.4089353929735,8.4089353929735,1,0.0,0.0,Low,1,1,3.9,3.9
CHEMBL2146867,CC1CN(CCc2ccc([N+](=O)[O-])cc2)CCN1CCc1ccc([N+](=O)[O-])cc1,9.119186407719209,9.119186407719209,9.119186407719209,9.119186407719209,1,0.0,0.0,Low,1,1,0.76,0.76
CHEMBL2146868,N#Cc1ccc(CCN2CCN(CCc3ccc(C#N)cc3)CC2)cc1,7.920818753952375,7.920818753952375,7.920818753952375,7.920818753952375,1,0.0,0.0,Low,1,1,12.0,12.0
CHEMBL2146869,c1cc2nonc2cc1CCN1CCN(CCc2ccc3nonc3c2)CC1,7.173925197299173,7.173925197299173,7.173925197299173,7.173925197299173,1,0.0,0.0,Low,1,1,67.0,67.0
CHEMBL2146870,O=C1OCc2cc(CCN3CCN(CCc4ccc5c(c4)COC5=O)CC3)ccc21,5.721246399047171,5.721246399047171,5.721246399047171,5.721246399047171,2,0.0,0.0,Low,2,2,1900.0,1900.0
CHEMBL2146871,N#Cc1ccc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)cc1,6.366531544420413,6.366531544420413,6.366531544420413,6.366531544420413,2,0.0,0.0,Low,2,2,430.0,430.0
CHEMBL2146872,O=C1OCc2cc(CCN3CCN(CCc4ccc5nonc5c4)CC3)ccc21,6.552841968657781,6.552841968657781,6.552841968657781,6.552841968657781,2,0.0,0.0,Low,2,2,280.0,280.0
CHEMBL2146873,N#Cc1ccc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)cc1F,6.769551078621726,6.769551078621726,6.769551078621726,6.769551078621726,2,0.0,0.0,Low,2,2,170.0,170.0
CHEMBL2146874,N#Cc1ccc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)cc1Cl,6.920818753952375,6.920818753952375,6.920818753952375,6.920818753952375,1,0.0,0.0,Low,1,1,120.0,120.0
